"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","partner","trade association chapter","ABC Keystone","https://abckeystone.org","Manheim, PA","","Pennsylvania merit-shop chapter serving subs on state Prevailing Wage Act and federal work.","","chapter president","https://www.abckeystone.org","association-directory","verified","2026-09-03","page title on fetch: Home - ABC Keystone"
"wagelens","partner","trade association chapter","ABC Western Pennsylvania","https://abcwpa.org","Pittsburgh, PA","","Merit-shop chapter serving western Pennsylvania public-works subs.","","chapter president","https://www.abcwpa.org","association-directory","verified","2026-09-03","page title on fetch: Associated Builders &amp; Contractors, Western PA"
"wagelens","partner","trade association chapter","ABC Michigan","http://www.abcmi.com","Lansing, MI","","State ABC chapter serving merit-shop contractors on Michigan public work.","","chapter president","https://www.abcmi.org","association-directory","verified","2026-09-03","page title on fetch: Home"
"wagelens","partner","trade association chapter","ABC Rocky Mountain","https://www.abcrmc.org","Denver, CO","","Merit-shop chapter serving Colorado and Wyoming subs on federal projects.","","chapter president","https://abcrmc.org","association-directory","verified","2026-09-03","page title on fetch: ABC Rocky Mountain Chapter"
"wagelens","partner","trade association chapter","IEC Chesapeake","https://www.iecchesapeake.com","Laurel, MD","","Independent electrical contractors chapter in the DC/Baltimore federal construction corridor.","","chapter executive director","https://www.iecchesapeake.com","association-directory","verified","2026-09-03","page title on fetch: IEC Chesapeake: Leading Electrical Contractor Training"
"wagelens","partner","trade association chapter","IEC Rocky Mountain","https://iecrm.org","Denver, CO","","Merit-shop electrical chapter serving Colorado subs on federal work.","","chapter executive director","https://www.iecrm.org","association-directory","verified","2026-09-03","page title on fetch: Electrical Training &amp; Apprenticeships | IEC Rocky Mountain"
"wagelens","partner","trade association chapter","NECA Chicago and Cook County","https://www.necachicago.org","Chicago, IL","","NECA chapter in a state with its own certified transcript of payroll regime plus Davis-Bacon.","","chapter executive","https://www.necachicago.org","association-directory","verified","2026-09-03","page title on fetch: "
"wagelens","partner","trade association chapter","ASA of Metro Washington","https://www.asamw.org","Washington, DC","","ASA chapter in the densest federal construction market.","","executive director","https://asamw.org","association-directory","verified","2026-09-03","page title on fetch: Home"
"wagelens","partner","construction CPA / accounting firm","CBIZ","https://www.cbiz.com","Cleveland, OH","","National accounting and advisory firm with a construction vertical and an outsourced-accounting arm.","","construction practice leader","https://www.cbiz.com","company-site","verified","2026-09-03","page title on fetch: Professional Services for Business Growth | CBIZ"
"wagelens","partner","construction CPA / accounting firm","RSM US","https://rsmus.com","Chicago, IL","","Middle-market firm whose construction clients are exactly the $5-50M contractors in this file.","","construction practice leader","https://rsmus.com","company-site","verified","2026-09-03","page title on fetch: RSM US | Assurance, tax, consulting services for the middle market"
"wagelens","partner","construction CPA / accounting firm","Wipfli","https://www.wipfli.com","Milwaukee, WI","","Middle-market firm with a construction and real estate practice and outsourced back-office services.","","construction practice leader","https://www.wipfli.com","company-site","verified","2026-09-03","page title on fetch: Wipfli | Audit, Tax, Advisory"
"wagelens","partner","construction CPA / accounting firm","Baker Tilly","","Chicago, IL","","Advisory firm with both a construction practice and a government-contracting compliance practice.","","construction practice leader","https://www.bakertilly.com","company-site","unverified","2026-09-03","NOT independently opened: https://www.bakertilly.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","partner","construction CPA / accounting firm","Crowe","","Chicago, IL","","National firm advising contractors on compliance and back-office systems.","","construction practice leader","https://www.crowe.com","company-site","unverified","2026-09-03","NOT independently opened: https://www.crowe.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","partner","construction CPA / accounting firm","Plante Moran","https://www.plantemoran.com","Southfield, MI","","Midwest firm with a construction practice serving mid-size contractors.","","construction practice leader","https://www.plantemoran.com","company-site","verified","2026-09-03","page title on fetch: Accounting, Tax, Consulting, and Wealth Management | Plante Moran"
"wagelens","partner","construction CPA / accounting firm","Cherry Bekaert","https://www.cbh.com","Richmond, VA","","Firm with both construction and government-contracting practices in the federal corridor.","","construction practice leader","https://www.cbh.com","company-site","verified","2026-09-03","page title on fetch: Cherry Bekaert: Accounting Firm | Tax, Audit, and Advisory"
"wagelens","partner","construction CPA / accounting firm","Aprio","https://www.aprio.com","Atlanta, GA","","Advisory firm with a construction practice and a government-contracting compliance group.","","construction practice leader","https://www.aprio.com","company-site","verified","2026-09-03","page title on fetch: Account for Anything™ | Aprio"
"wagelens","partner","construction CPA / accounting firm","Forvis Mazars","https://www.forvismazars.us","Springfield, MO","","National firm with a construction and real estate practice.","","construction practice leader","https://www.forvismazars.us","company-site","verified","2026-09-03","page title on fetch: Forvis Mazars US | Forvis Mazars US"
"wagelens","partner","construction CPA / accounting firm","Katz Sapper & Miller","https://www.ksmcpa.com","Indianapolis, IN","","Firm known for its construction niche serving mid-market contractors.","","construction practice leader","https://www.ksmcpa.com","company-site","verified","2026-09-03","page title on fetch: KSM | Katz, Sapper & Miller | CPAs & Advisors | Assurance | Accounting | Tax | KSM (Katz, Sapper & Miller)"
"wagelens","partner","construction CPA / accounting firm","Schneider Downs","https://schneiderdowns.com","Pittsburgh, PA","","Regional firm with a construction practice in a state prevailing-wage jurisdiction.","","construction practice leader","https://www.schneiderdowns.com","company-site","verified","2026-09-03","page title on fetch: Tax | Audit | Consulting - Big Thinking Personal Focus"
"wagelens","partner","construction CPA / accounting firm","Doeren Mayhew","https://www.doeren.com","Troy, MI","","Firm with a construction group serving contractors on public work.","","construction practice leader","https://doeren.com","company-site","verified","2026-09-03","page title on fetch: Home | Doeren Mayhew"
"wagelens","partner","construction CPA / accounting firm","Weaver","","Houston, TX","","Texas firm with construction and government-contracting practices.","","construction practice leader","https://weaver.com","company-site","unverified","2026-09-03","NOT independently opened: https://weaver.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","partner","construction CPA / accounting firm","Whitley Penn","https://www.whitleypenn.com","Fort Worth, TX","","Texas firm with a construction niche.","","construction practice leader","https://www.whitleypenn.com","company-site","verified","2026-09-03","page title on fetch: Whitley Penn | Trusted Accounting Firm for CPA Services"
"wagelens","partner","construction CPA / accounting firm","HBK CPAs & Consultants","https://hbkcpa.com","Canfield, OH","","Regional firm with a construction industry group.","","construction practice leader","https://hbkcpa.com","company-site","verified","2026-09-03","page title on fetch: Financial Services for Growth | HBK CPAs &amp; Consultants"
"wagelens","partner","construction CPA / accounting firm","Anders CPAs + Advisors","https://anderscpa.com","St. Louis, MO","","Firm with a construction and real estate practice serving mid-size contractors.","","construction practice leader","https://anderscpa.com","company-site","verified","2026-09-03","page title on fetch: Anders - Business Advisory, Audit, Assurance, and Tax Services"
"wagelens","partner","construction CPA / accounting firm","Blue & Co.","https://www.blueandco.com","Carmel, IN","","Midwest firm with a construction services group.","","construction practice leader","https://www.blueandco.com","company-site","verified","2026-09-03","page title on fetch: Blue &amp; Co., LLC &#8211; Accounting, Tax, and Consulting Firm"
"wagelens","partner","construction CPA / accounting firm","LBMC","https://www.lbmc.com","Brentwood, TN","","Regional firm with construction and outsourced-accounting practices.","","construction practice leader","https://www.lbmc.com","company-site","verified","2026-09-03","page title on fetch: LBMC | Accounting, Tax, Advisory &amp; Business Consulting"
"wagelens","partner","construction CPA / accounting firm","Warren Averett","https://warrenaverett.com","Birmingham, AL","","Southeast firm with a construction practice and a government-contracting group.","","construction practice leader","https://warrenaverett.com","company-site","verified","2026-09-03","page title on fetch: Accounting, Technology, HR &amp; Business Services | Warren Averett"
"wagelens","partner","construction CPA / accounting firm","Elliott Davis","https://www.elliottdavis.com","Greenville, SC","","Southeast firm with a construction and real estate practice.","","construction practice leader","https://www.elliottdavis.com","company-site","verified","2026-09-03","page title on fetch: Elliott Davis | Tax, Assurance, and Consulting"
"wagelens","partner","construction CPA / accounting firm","The Bonadio Group","https://www.bonadio.com","Pittsford, NY","","New York firm with a construction practice in an Article 8 certified-payroll state.","","construction practice leader","https://www.bonadio.com","company-site","verified","2026-09-03","page title on fetch: The Bonadio Group | New York State Accounting Firm"
"wagelens","partner","construction CPA / accounting firm","Citrin Cooperman","","New York, NY","","Firm with a construction and engineering practice in the northeast.","","construction practice leader","https://www.citrincooperman.com","company-site","unverified","2026-09-03","NOT independently opened: https://www.citrincooperman.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","partner","construction CPA / accounting firm","EisnerAmper","https://www.eisneramper.com","New York, NY","","National firm with a real estate and construction practice.","","construction practice leader","https://www.eisneramper.com","company-site","verified","2026-09-03","page title on fetch: EisnerAmper | Assurance, Tax, Advisory, and Outsourcing"
"wagelens","partner","construction CPA / accounting firm","Rehmann","https://www.rehmann.com","Troy, MI","","Midwest firm with a construction practice and outsourced accounting.","","construction practice leader","https://www.rehmann.com","company-site","verified","2026-09-03","page title on fetch: Rehmann | Business Consulting & Professional Advisory Firm"
"wagelens","partner","construction CPA / accounting firm","Withum","https://www.withum.com","Princeton, NJ","","Firm with construction and government-contracting practices in a state prevailing-wage jurisdiction.","","construction practice leader","https://www.withum.com","company-site","verified","2026-09-03","page title on fetch: Advisory, Tax and Audit Services - Withum"
"wagelens","partner","construction CPA / accounting firm","PBMares","","Newport News, VA","","Virginia firm with construction and government-contracting practices next to major federal spend.","","construction practice leader","https://www.pbmares.com","company-site","unverified","2026-09-03","NOT independently opened: https://www.pbmares.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","partner","construction CPA / accounting firm","Grassi","https://www.grassiadvisors.com","Jericho, NY","","New York firm with a large construction practice.","","construction practice leader","https://www.grassicpas.com","company-site","verified","2026-09-03","page title on fetch: National Advisory, Tax and Accounting Services Firm - Grassi"
"wagelens","partner","construction CPA / accounting firm","Armanino","","San Ramon, CA","","California firm with a construction practice in the largest prevailing-wage state.","","construction practice leader","https://www.armanino.com","company-site","unverified","2026-09-03","NOT independently opened: https://www.armanino.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","partner","construction CPA / accounting firm","Eide Bailly","https://www.eidebailly.com","Fargo, ND","","National firm with a construction and real estate practice.","","construction practice leader","https://www.eidebailly.com","company-site","verified","2026-09-03","page title on fetch: Welcome to Eide Bailly | Accounting and Business Advisors"
"wagelens","partner","construction CPA / accounting firm","CliftonLarsonAllen","https://www.claconnect.com","Minneapolis, MN","","Very large middle-market firm with a construction practice and outsourced accounting.","","construction practice leader","https://www.claconnect.com","company-site","verified","2026-09-03","page title on fetch: CLA (CliftonLarsonAllen) | CPAs, Consultants, Wealth Advisors"
"wagelens","partner","construction CPA / accounting firm","Dannible & McKee","https://www.dmcpas.com","Syracuse, NY","","Firm with a construction niche in New York, an Article 8 certified-payroll state.","","construction practice leader","https://www.dmcpas.com","company-site","verified","2026-09-03","page title on fetch: Dannible and McKee LLP: Certified Public Accountants in Syracuse"
"wagelens","partner","construction payroll & back-office provider","Payroll Vault","https://www.payrollvault.com","Littleton, CO","","Franchised local payroll bureaus serving small trades businesses; they run payroll but do not own the wage determination, so WageLens complements them.","","head of partnerships","https://payrollvault.com","company-site","verified","2026-09-03","page title on fetch: Your Local Payroll Partner | Expert Service, Personal Touch | Payroll Vault"
"wagelens","partner","construction payroll & back-office provider","Complete Payroll","https://www.completepayroll.com","Perry, NY","","Regional payroll bureau in New York serving contractors that owe Article 8 and Davis-Bacon payrolls.","","head of partnerships","https://www.completepayroll.com","company-site","verified","2026-09-03","page title on fetch: Complete Payroll | Home"
"wagelens","partner","construction payroll & back-office provider","Paylocity","https://www.paylocity.com","Schaumburg, IL","","Mid-market payroll platform whose construction customers still have to source the county/craft rate themselves.","","head of partnerships","https://www.paylocity.com","company-site","verified","2026-09-03","page title on fetch: "
"wagelens","partner","construction payroll & back-office provider","Paycor","https://www.paycor.com","Cincinnati, OH","","Mid-market payroll platform with a construction vertical.","","head of partnerships","https://www.paycor.com","company-site","verified","2026-09-03","page title on fetch: HR and Payroll Solutions | Empowering Leaders"
"wagelens","partner","construction payroll & back-office provider","Paychex","https://www.paychex.com","Rochester, NY","","Small-business payroll bureau; the wage determination lookup sits outside its product.","","head of partnerships","https://www.paychex.com","company-site","verified","2026-09-03","overlaps at the reporting layer: check before treating as a pure referral partner; page title on fetch: Paychex: Payroll &amp; HR Solutions"
"wagelens","partner","construction payroll & back-office provider","ADP","","Roseland, NJ","","Largest payroll bureau; construction clients still buy separate certified-payroll tooling.","","head of partnerships","https://www.adp.com","company-site","unverified","2026-09-03","overlaps at the reporting layer: check before treating as a pure referral partner; NOT independently opened: https://www.adp.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","partner","construction payroll & back-office provider","Gusto","","San Francisco, CA","","Small-business payroll used by many small subs, with no Davis-Bacon determination layer.","","head of partnerships","https://gusto.com","company-site","unverified","2026-09-03","NOT independently opened: https://gusto.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","partner","construction payroll & back-office provider","Rippling","https://www.rippling.com","San Francisco, CA","","Payroll and HR platform used by small contractors, no wage-determination layer.","","head of partnerships","https://www.rippling.com","company-site","verified","2026-09-03","page title on fetch: Rippling: #1 Workforce Management System | HR, IT, Finance"
"wagelens","partner","construction payroll & back-office provider","TriNet","https://www.trinet.com","Dublin, CA","","PEO serving small contractors that would still need the county/craft determination.","","head of partnerships","https://www.trinet.com","company-site","verified","2026-09-03","page title on fetch: HR Solutions, Payroll, and HR Outsourcing | TriNet"
"wagelens","partner","construction payroll & back-office provider","Workyard","https://www.workyard.com","San Francisco, CA","","Construction time tracking and crew management; the hours it captures are the input to WH-347.","","head of partnerships","https://www.workyard.com","company-site","verified","2026-09-03","page title on fetch: Workyard | Construction Operations Platform for Contractors"
"wagelens","partner","construction payroll & back-office provider","busybusy","https://busybusy.com","St. George, UT","","Construction time tracking whose customers are exactly small specialty subs.","","head of partnerships","https://busybusy.com","company-site","verified","2026-09-03","page title on fetch: Time Card App for Field Employees: GPS Time Tracking | BusyBusy"
"wagelens","partner","construction payroll & back-office provider","ExakTime","https://arcoro.com","Calabasas, CA","","Construction time clock feeding payroll; natural upstream integration for WH-347 generation.","","head of partnerships","https://www.exaktime.com","company-site","verified","2026-09-03","page title on fetch: Time Tracking for Construction | Arcoro Time"
"wagelens","partner","construction payroll & back-office provider","Raken","https://www.rakenapp.com","Carlsbad, CA","","Daily reporting and field data for subs; complements a certified-payroll generator.","","head of partnerships","https://www.rakenapp.com","company-site","verified","2026-09-03","page title on fetch: Construction Management Software - Raken"
"wagelens","partner","construction payroll & back-office provider","Rhumbix","https://www.rhumbix.com","San Francisco, CA","","Field data capture for craft labour hours and cost codes.","","head of partnerships","https://www.rhumbix.com","company-site","verified","2026-09-03","check overlap: Rhumbix markets certified-payroll features to some customers; page title on fetch: Home - Rhumbix"
"wagelens","partner","construction payroll & back-office provider","Arcoro","https://arcoro.com","Scottsdale, AZ","","Construction HR suite; the ICP overlaps completely with WageLens.","","head of partnerships","https://arcoro.com","company-site","verified","2026-09-03","page title on fetch: Time Tracking and HR Software for Construction | Arcoro"
"wagelens","partner","construction payroll & back-office provider","Knowify","https://knowify.com","New York, NY","","Job costing and contractor back-office aimed at small specialty subs.","","head of partnerships","https://www.knowify.com","company-site","verified","2026-09-03","page title on fetch: Construction management software for trade contractors"
"wagelens","partner","construction payroll & back-office provider","Buildertrend","","Omaha, NE","","Contractor management platform for small builders and subs.","","head of partnerships","https://buildertrend.com","company-site","unverified","2026-09-03","NOT independently opened: https://buildertrend.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","partner","construction payroll & back-office provider","Siteline","https://www.siteline.com","San Francisco, CA","","Billing and pay-application software built specifically for trade subcontractors, the same buyer as WageLens.","","head of partnerships","https://www.siteline.com","company-site","verified","2026-09-03","page title on fetch: Siteline | Pay App &amp; Construction Billing Software for Subcontractors"
"wagelens","partner","construction payroll & back-office provider","Kojo","https://www.usekojo.com","San Francisco, CA","","Materials and procurement platform for specialty trade contractors.","","head of partnerships","https://www.usekojo.com","company-site","verified","2026-09-03","page title on fetch: Kojo Construction Material Management Software"
"wagelens","partner","construction payroll & back-office provider","Adaptive","https://www.adaptive.build","San Francisco, CA","","Construction back-office automation for small contractors.","","head of partnerships","https://www.adaptive.build","company-site","verified","2026-09-03","page title on fetch: Construction Accounting Software, Run by AI | Adaptive"
"wagelens","partner","construction payroll & back-office provider","CrewCost","https://crewcost.com","","","Job-costing software for small contractors.","","head of partnerships","https://crewcost.com","company-site","verified","2026-09-03","page title on fetch: Construction Accounting Software for General Contractors"
"wagelens","partner","govcon training & advisory","Govology","https://govology.com","","","Training platform for small government contractors; Davis-Bacon and certified payroll are recurring course topics.","","head of partnerships","https://govology.com","company-site","verified","2026-09-03","page title on fetch: Govology - Find. Bid. Win. Perform."
"wagelens","partner","govcon training & advisory","National Contract Management Association","https://www.ncmahq.org","Reston, VA","","Professional body for contract managers, including construction contract administrators.","","education director","https://www.ncmahq.org","company-site","verified","2026-09-03","page title on fetch: Home"
"wagelens","partner","govcon training & advisory","Koprince McCall Pottroff (SmallGovCon)","https://smallgovcon.com","Lawrence, KS","","Law firm blog read daily by small federal contractors; its readers are the WageLens buyer.","","editor","https://smallgovcon.com","company-site","verified","2026-09-03","law firm; treat as a content partner, not a reseller; page title on fetch: SmallGovCon - Government Contracts Law Blog"
"wagelens","partner","govcon training & advisory","Federal Publications Seminars","https://www.fedpubseminars.com","","","Runs government-contract compliance training including labour standards.","","programme director","https://www.fedpubseminars.com","company-site","verified","2026-09-03","page title on fetch: Government Contracting Compliance Classes & Training | FPS"
"wagelens","partner","govcon training & advisory","Public Contracting Institute","","","","Government-contracts training provider covering labour-standards compliance.","","programme director","https://publiccontractinginstitute.com","company-site","unverified","2026-09-03","NOT independently opened: https://publiccontractinginstitute.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","channel","industry media & newsletter","Construction Dive","","","","Daily construction trade newsletter read by contractor owners and executives.","","editor","https://www.constructiondive.com","company-site","unverified","2026-09-03","NOT independently opened: https://www.constructiondive.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","channel","industry media & newsletter","Engineering News-Record","https://www.enr.com","New York, NY","","The construction industry's paper of record; covers Davis-Bacon rulemaking.","","editor","https://www.enr.com","company-site","verified","2026-09-03","page title on fetch: Engineering News-Record | ENR"
"wagelens","channel","industry media & newsletter","Construction Executive","https://constructionexec.com","Washington, DC","","ABC's magazine, read by merit-shop contractor owners, the core ICP.","","editor","https://www.constructionexec.com","company-site","verified","2026-09-03","page title on fetch: Construction Business &amp; Marketing News | Construction Executive"
"wagelens","channel","industry media & newsletter","Construction Business Owner","https://www.constructionbusinessowner.com","","","Magazine aimed squarely at small contractor owners and their back-office problems.","","editor","https://www.constructionbusinessowner.com","company-site","verified","2026-09-03","page title on fetch: Home | Construction Business Owner"
"wagelens","channel","industry media & newsletter","For Construction Pros","https://www.forconstructionpros.com","","","Trade site covering contractor operations and compliance.","","editor","https://www.forconstructionpros.com","company-site","verified","2026-09-03","page title on fetch: For Construction Pros"
"wagelens","channel","industry media & newsletter","Contractor Magazine","https://www.contractormag.com","","","Mechanical contracting trade publication.","","editor","https://www.contractormag.com","company-site","verified","2026-09-03","page title on fetch: Home | Contractor Magazine"
"wagelens","channel","industry media & newsletter","Electrical Contractor Magazine","","Bethesda, MD","","NECA's magazine, read by electrical contractor owners, the largest trade in the award pull.","","editor","https://www.ecmag.com","company-site","unverified","2026-09-03","NOT independently opened: https://www.ecmag.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","channel","industry media & newsletter","EC&M","https://www.ecmweb.com","","","Electrical construction and maintenance trade publication.","","editor","https://www.ecmweb.com","company-site","verified","2026-09-03","page title on fetch: Home | EC&amp;M"
"wagelens","channel","industry media & newsletter","Roofing Contractor","https://www.roofingcontractor.com","","","Trade publication for roofing subs.","","editor","https://www.roofingcontractor.com","company-site","verified","2026-09-03","page title on fetch: Roofing Contractor | The roofing industry’s leading national publication"
"wagelens","channel","industry media & newsletter","Concrete Construction","","","","Trade publication for concrete contractors.","","editor","https://www.concreteconstruction.net","company-site","unverified","2026-09-03","NOT independently opened: https://www.concreteconstruction.net returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","channel","industry media & newsletter","Plumbing & Mechanical","https://www.pmmag.com","","","Trade publication for plumbing and mechanical contractors.","","editor","https://www.pmmag.com","company-site","verified","2026-09-03","page title on fetch: Plumbing &amp; Mechanical | Your Resource for Contractors and Engineers"
"wagelens","channel","industry media & newsletter","The ACHR News","https://www.achrnews.com","","","HVACR contracting trade publication.","","editor","https://www.achrnews.com","company-site","verified","2026-09-03","page title on fetch: Air Conditioning, Heating &amp; Refrigeration News | Weekly newsmagazine of the HVACR contractor covering residential &a"
"wagelens","channel","industry media & newsletter","Walls & Ceilings","https://www.wconline.com","","","Trade publication for drywall and ceiling subs.","","editor","https://www.wconline.com","company-site","verified","2026-09-03","page title on fetch: Walls &amp; Ceilings | Drywall, plaster, stucco, steel framing &amp; more"
"wagelens","channel","industry media & newsletter","Construction Junkie","https://www.constructionjunkie.com","","","Independent construction news and tools blog with a contractor readership.","","editor","https://www.constructionjunkie.com","company-site","verified","2026-09-03","page title on fetch: Construction Junkie"
"wagelens","channel","industry media & newsletter","Federal News Network","https://federalnewsnetwork.com","Washington, DC","","Covers federal acquisition policy, including labour-standards rulemaking.","","editor","https://federalnewsnetwork.com","company-site","verified","2026-09-03","page title on fetch: Federal News Network | Breaking Federal News &#038; Information | Helping feds meet their mission."
"wagelens","channel","industry media & newsletter","Washington Technology","https://www.washingtontechnology.com","","","Federal contracting trade publication.","","editor","https://washingtontechnology.com","company-site","verified","2026-09-03","page title on fetch: Washington Technology - Latest News for Government Contractors"
"wagelens","channel","industry media & newsletter","GovConWire","https://www.govconwire.com","","","Federal contracting news site.","","editor","https://www.govconwire.com","company-site","verified","2026-09-03","page title on fetch: GovCon Wire | Your Direct Source for Government Contracting News"
"wagelens","channel","podcast","The Contractor Fight","","","","Large contractor-owner audience focused on running the business, where compliance pain lands.","","show producer","https://thecontractorfight.com","company-site","unverified","2026-09-03","NOT independently opened: https://thecontractorfight.com returned HTTP 202 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","channel","podcast","Contractor Success Forum","https://contractorsuccessforum.com","","","Podcast for contractor owners and their CPAs on financial and back-office topics.","","show producer","https://www.contractorsuccessforum.com","company-site","verified","2026-09-03","page title on fetch: Contractor Success Forum &#8211; Helping contractors drive profit"
"wagelens","channel","podcast","The Construction Life","https://theconstructionlife.com","","","Long-running construction industry podcast.","","show producer","https://www.theconstructionlife.com","company-site","verified","2026-09-03","page title on fetch: Red &amp; True"
"wagelens","channel","podcast","GovCon Giants","https://govcongiants.com","","","Podcast and community for small and minority federal contractors, many in construction.","","show producer","https://govcongiants.com","company-site","verified","2026-09-03","page title on fetch: GovCon Giants — Win Federal Contracts Like a Giant"
"wagelens","channel","podcast","Govcon Chamber of Commerce","https://www.govconchamber.com","","","Daily live show for small federal contractors.","","show producer","https://www.govconchamber.com","company-site","verified","2026-09-03","page title on fetch: Federal Sales Training for Government Contractors"
"wagelens","channel","conference","World of Concrete","https://www.worldofconcrete.com","Las Vegas, NV","","Largest annual trade show for concrete and masonry contractors, a core ICP trade.","","exhibitor sales","https://www.worldofconcrete.com","company-site","verified","2026-09-03","page title on fetch: World of Concrete | International Event for Concrete and Masonry"
"wagelens","channel","conference","CONEXPO-CON/AGG","https://www.conexpoconagg.com","Las Vegas, NV","","Triennial construction equipment show drawing site-work and highway contractors.","","exhibitor sales","https://www.conexpoconagg.com","company-site","verified","2026-09-03","page title on fetch: CONEXPO-CON/AGG 2029: International Construction Trade Show | CONEXPO-CON/AGG"
"wagelens","channel","conference","AHR Expo","https://www.ahrexpo.com","","","HVACR trade show drawing mechanical contractors.","","exhibitor sales","https://www.ahrexpo.com","company-site","verified","2026-09-03","page title on fetch: AHR Expo - The Event for HVACR"
"wagelens","channel","conference","NECA Convention & Trade Show","https://www.necaconvention.org","","","Annual electrical contractor convention, the largest trade in the federal award pull.","","exhibitor sales","https://www.necaconvention.org","company-site","verified","2026-09-03","page title on fetch: NECA Convention - NECA 2026 Las Vegas"
"wagelens","channel","conference","NAPEX National Training Conference","https://www.napex.us","","","Where APEX Accelerator counsellors, the people who advise first-time federal contractors, gather.","","exhibitor sales","https://www.napex.us/national-conferences/","company-site","verified","2026-09-03","page title on fetch: National Conferences - National Apex Accelerator Alliance"
"wagelens","excluded","certified-payroll incumbent","LCPtracker","https://lcptracker.com","Orange, CA","","Direct competitor: the dominant certified-payroll and labour-compliance platform, usually bought by the awarding agency or prime.","","n/a","https://lcptracker.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Home | LCPtracker"
"wagelens","excluded","certified-payroll incumbent","Points North","https://www.points-north.com","Grand Rapids, MI","","Direct competitor: Certified Payroll Reporting product plus Davis-Bacon content marketing.","","n/a","https://www.points-north.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Certified Payroll &amp; Compliance Software"
"wagelens","excluded","certified-payroll incumbent","Certified Payroll Reporting","https://www.points-north.com","","","Direct competitor: Points North's certified-payroll product marketed under its own domain.","","n/a","https://www.certifiedpayrollreporting.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Certified Payroll Reporting Software &amp; Managed Services | Points North"
"wagelens","excluded","certified-payroll incumbent","Elation Systems","https://www.elationsys.com","Fremont, CA","","Direct competitor: labour compliance and certified payroll, widely deployed by California public agencies.","","n/a","https://www.elationsys.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Elation Systems | Davis-Bacon &amp; Contract Compliance Solution"
"wagelens","excluded","certified-payroll incumbent","B2Gnow","https://b2gnow.com","Phoenix, AZ","","Direct competitor: contract compliance and certified payroll for public agencies, and the operator of many state DBE directories.","","n/a","https://www.b2gnow.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Supplier Diversity Software: Vendor Management, Labor Compliance &amp; Grant Management Software"
"wagelens","excluded","certified-payroll incumbent","Foundation Software","https://www.foundationsoft.com","Strongsville, OH","","Direct competitor: construction accounting with built-in certified payroll and WH-347.","","n/a","https://www.foundationsoft.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Construction Accounting Software Built for Contractors | Foundation Software"
"wagelens","excluded","certified-payroll incumbent","Payroll4Construction","https://www.payroll4construction.com","Strongsville, OH","","Direct competitor: construction payroll service that produces certified payroll reports.","","n/a","https://www.payroll4construction.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: #1 Construction Payroll Service | Payroll4Construction"
"wagelens","excluded","certified-payroll incumbent","Deltek","https://www.deltek.com","Herndon, VA","","Direct competitor: owns ComputerEase construction accounting with certified payroll.","","n/a","https://www.deltek.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: The Intelligent Platform for Project-Driven Work | Deltek"
