"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"recoup","end-customer","auto service chain","Sun Auto Tire & Service","https://www.sunautoservice.com","","","Multi-site automotive service operator leasing pad and end-cap sites subject to landlord CAM and tax pass-throughs.","https://www.sunautoservice.com/contact-us","chief financial officer","https://www.sunautoservice.com","company-site","verified","2026-09-03","Auto-service chain or franchisor; website fetched and confirmed."
"recoup","end-customer","auto service chain","Meineke","https://www.meineke.com","","","Multi-site automotive service operator leasing pad and end-cap sites subject to landlord CAM and tax pass-throughs.","","chief financial officer","https://www.meineke.com","company-site","verified","2026-09-03","Auto-service chain or franchisor; website fetched and confirmed."
"recoup","end-customer","auto service chain","Midas","https://www.midas.com","","","Multi-site automotive service operator leasing pad and end-cap sites subject to landlord CAM and tax pass-throughs.","https://www.midas.com/about-midas/contact-us","chief financial officer","https://www.midas.com","company-site","verified","2026-09-03","Auto-service chain or franchisor; website fetched and confirmed."
"recoup","end-customer","auto service chain","Jiffy Lube","https://www.jiffylube.com","","","Multi-site automotive service operator leasing pad and end-cap sites subject to landlord CAM and tax pass-throughs.","https://www.jiffylube.com/contact","chief financial officer","https://www.jiffylube.com","company-site","verified","2026-09-03","Auto-service chain or franchisor; website fetched and confirmed."
"recoup","end-customer","salon and personal care group","European Wax Center","https://europeanwax.org","","","Personal-care chain whose studios sit in in-line shopping-centre space - the format with the highest CAM per square foot and the most frequent landlord billing errors.","https://europeanwax.org/contact-us/","chief financial officer","https://europeanwax.org","company-site","verified","2026-09-03","Salon / med-spa brand; website fetched and confirmed. Rows are the brand entity; the largest franchisee groups behind each brand were not separately identifiable without a paywalled list."
"recoup","end-customer","salon and personal care group","Sport Clips","https://sportclips.com","","","Personal-care chain whose studios sit in in-line shopping-centre space - the format with the highest CAM per square foot and the most frequent landlord billing errors.","https://sportclips.com/about-us/contact-us","chief financial officer","https://sportclips.com","company-site","verified","2026-09-03","Salon / med-spa brand; website fetched and confirmed. Rows are the brand entity; the largest franchisee groups behind each brand were not separately identifiable without a paywalled list."
"recoup","end-customer","salon and personal care group","Great Clips","https://www.greatclips.com","","","Personal-care chain whose studios sit in in-line shopping-centre space - the format with the highest CAM per square foot and the most frequent landlord billing errors.","","chief financial officer","https://www.greatclips.com","company-site","verified","2026-09-03","Salon / med-spa brand; website fetched and confirmed. Rows are the brand entity; the largest franchisee groups behind each brand were not separately identifiable without a paywalled list."
"recoup","end-customer","salon and personal care group","LaserAway","https://www.laseraway.com","","","Personal-care chain whose studios sit in in-line shopping-centre space - the format with the highest CAM per square foot and the most frequent landlord billing errors.","https://www.laseraway.com/contact/","chief financial officer","https://www.laseraway.com","company-site","verified","2026-09-03","Salon / med-spa brand; website fetched and confirmed. Rows are the brand entity; the largest franchisee groups behind each brand were not separately identifiable without a paywalled list."
"recoup","end-customer","salon and personal care group","Skin Laundry","https://www.skinlaundry.com","","","Personal-care chain whose studios sit in in-line shopping-centre space - the format with the highest CAM per square foot and the most frequent landlord billing errors.","","chief financial officer","https://www.skinlaundry.com","company-site","verified","2026-09-03","Salon / med-spa brand; website fetched and confirmed. Rows are the brand entity; the largest franchisee groups behind each brand were not separately identifiable without a paywalled list."
"recoup","end-customer","regional retail chain","Sleep Number","https://www.sleepnumber.com","","","Multi-unit specialty retailer occupying leased in-line and junior-anchor space subject to annual CAM reconciliation.","https://www.sleepnumber.com/pages/contact-us","director of real estate","https://www.sleepnumber.com","company-site","verified","2026-09-03","Specialty retail chain; website fetched and confirmed."
"recoup","end-customer","regional retail chain","City Furniture","https://www.cityhome.com","","","Multi-unit specialty retailer occupying leased in-line and junior-anchor space subject to annual CAM reconciliation.","","director of real estate","https://www.cityhome.com","company-site","verified","2026-09-03","Specialty retail chain; website fetched and confirmed."
"recoup","end-customer","regional retail chain","Big Lots","https://biglots.com","","","Multi-unit specialty retailer occupying leased in-line and junior-anchor space subject to annual CAM reconciliation.","https://biglots.com/contact-us","director of real estate","https://biglots.com","company-site","verified","2026-09-03","Specialty retail chain; website fetched and confirmed."
"recoup","end-customer","regional retail chain","Ollie’s Bargain Outlet","https://www.ollies.com","","","Multi-unit specialty retailer occupying leased in-line and junior-anchor space subject to annual CAM reconciliation.","https://www.ollies.com/pages/contact-us","director of real estate","https://www.ollies.com","company-site","verified","2026-09-03","Specialty retail chain; website fetched and confirmed."
"recoup","end-customer","regional retail chain","Dollar General","https://www.dollargeneral.com","","","Multi-unit specialty retailer occupying leased in-line and junior-anchor space subject to annual CAM reconciliation.","","director of real estate","https://www.dollargeneral.com","company-site","verified","2026-09-03","Specialty retail chain; website fetched and confirmed."
"recoup","end-customer","regional retail chain","Savers","https://www.savers.com","","","Multi-unit specialty retailer occupying leased in-line and junior-anchor space subject to annual CAM reconciliation.","","director of real estate","https://www.savers.com","company-site","verified","2026-09-03","Specialty retail chain; website fetched and confirmed."
"recoup","end-customer","regional retail chain","Petco","https://www.petco.net","","","Multi-unit specialty retailer occupying leased in-line and junior-anchor space subject to annual CAM reconciliation.","https://www.petco.net/#","director of real estate","https://www.petco.net","company-site","verified","2026-09-03","Specialty retail chain; website fetched and confirmed."
"recoup","end-customer","regional retail chain","Pet Supplies Plus","https://www.petsupplies.com","","","Multi-unit specialty retailer occupying leased in-line and junior-anchor space subject to annual CAM reconciliation.","https://www.petsupplies.com/policies/contact-information","director of real estate","https://www.petsupplies.com","company-site","verified","2026-09-03","Specialty retail chain; website fetched and confirmed."
"recoup","partner","lease administration service provider","NTrust Infotech","https://ntrustinfotech.com","","Listed in the Visual Lease partner marketplace","Outsourced lease-administration provider already abstracting its clients leases; the abstracted clause data is the exact input a CAM audit needs.","","head of partnerships","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/ntrust-infotech/ Also listed as ""NTrust Infotech"" in https://ntrustinfotech.com."
"recoup","partner","lease administration service provider","RE BackOffice","https://www.rebackoffice.com","","Listed in the Visual Lease partner marketplace","Outsourced lease-administration provider already abstracting its clients leases; the abstracted clause data is the exact input a CAM audit needs.","https://www.rebackoffice.com/contact/","head of partnerships","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/re-backoffice-2/ Also listed as ""RE BackOffice"" in https://www.rebackoffice.com."
"recoup","partner","lease accounting and advisory firm","Withum Smith+Brown, PC","https://www.withum.com","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","https://www.withum.com/why-withum/contact-us/","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/withum-smithbrown-pc/ Also listed as ""Withum"" in https://www.withum.com."
"recoup","partner","lease accounting and advisory firm","BDO USA","https://www.bdo.com","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","https://www.bdo.com/contact","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/bdo/ Also listed as ""BDO USA"" in https://www.bdo.com."
"recoup","partner","lease accounting and advisory firm","Baker Tilly","https://www.bakertilly.com","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","https://www.bakertilly.com/contact/offices","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/baker-tilly/ Also listed as ""Baker Tilly"" in https://www.bakertilly.com."
"recoup","partner","lease administration service provider","Blue Sky Capital Strategies, LLC","","","Listed in the Visual Lease partner marketplace","Outsourced lease-administration provider already abstracting its clients leases; the abstracted clause data is the exact input a CAM audit needs.","","head of partnerships","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/blue-sky-capital-strategies-llc/"
"recoup","partner","tenant-rep broker","Avison Young","https://www.avisonyoung.us","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","https://www.avisonyoung.us/media-contacts","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/avison-young/ Also listed as ""Avison Young"" in https://www.avisonyoung.us."
"recoup","partner","lease administration service provider","RGP","","","Listed in the Visual Lease partner marketplace","Outsourced lease-administration provider already abstracting its clients leases; the abstracted clause data is the exact input a CAM audit needs.","","head of partnerships","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/rgp/"
"recoup","partner","lease accounting and advisory firm","Embark","https://www.embark.org","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/embark/ Also listed as ""Embark"" in https://www.embark.org."
"recoup","partner","lease administration service provider","KBA Lease Services","https://www.kbalease.com","","Listed in the Visual Lease partner marketplace","Outsourced lease-administration provider already abstracting its clients leases; the abstracted clause data is the exact input a CAM audit needs.","https://www.kbalease.com/contact","head of partnerships","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/kba-lease-services/ Also listed as ""KBA Lease Services"" in https://www.kbalease.com."
"recoup","partner","tenant-rep broker","Transwestern Commercial Service, LLC","https://transwestern.com","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/transwestern-commercial-service-llc/ Also listed as ""Transwestern"" in https://transwestern.com."
"recoup","partner","lease accounting and advisory firm","SolomonEdwards","https://solomonedwards.com","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","https://solomonedwards.com/contact-us/","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/solomonedwards/ Also listed as ""SolomonEdwards"" in https://solomonedwards.com."
"recoup","partner","lease administration service provider","Sevell Realty Partners, Inc.","https://www.sevellrealty.com","","Listed in the Visual Lease partner marketplace","Outsourced lease-administration provider already abstracting its clients leases; the abstracted clause data is the exact input a CAM audit needs.","","head of partnerships","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/sevell-realty-partners-inc/ Also listed as ""Sevell Realty Partners"" in https://www.sevellrealty.com."
"recoup","partner","tenant-rep broker","Savills Inc.","https://www.savills.com","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","https://www.savills.com/talk-to-us/","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/savills-inc/ Also listed as ""Savills"" in https://www.savills.com."
"recoup","partner","lease accounting and advisory firm","RSM","","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/rsm/"
"recoup","partner","tenant-rep broker","Newmark Group, Inc.","","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/newmark-group-inc/"
"recoup","partner","tenant-rep broker","Mohr Partners, Inc.","https://mohrpartners.com","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","mailto:info@mohrpartners.com","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/mohr-partners-inc/ Also listed as ""Mohr Partners"" in https://mohrpartners.com."
"recoup","partner","tenant-rep broker","Jones Lang Lasalle, Inc., Washington DC office","","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/jones-lang-lasalle-inc-washington-dc-office/"
"recoup","partner","tenant-rep broker","JLL","https://www.jll.com","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","https://www.jll.com/en-us/contact","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/jll-portland/ Also listed as ""JLL"" in https://visuallease.com/vl-marketplace/partners/. Also listed as ""JLL"" in https://www.jll.com."
"recoup","partner","lease administration service provider","Jackson Cross","https://www.jacksoncross.com","","Listed in the Visual Lease partner marketplace","Outsourced lease-administration provider already abstracting its clients leases; the abstracted clause data is the exact input a CAM audit needs.","https://www.jacksoncross.com/contact/","head of partnerships","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/jackson-cross/ Also listed as ""Jackson Cross Partners"" in https://www.jacksoncross.com."
"recoup","partner","lease accounting and advisory firm","Grant Thornton","https://grantthornton.com","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","https://grantthornton.com/contact-us","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/grant-thornton/ Also listed as ""Grant Thornton"" in https://grantthornton.com."
"recoup","partner","lease accounting and advisory firm","F. H. Black & Co.","","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/f-h-black-co/"
"recoup","partner","lease accounting and advisory firm","Ernst & Young","","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/ernst-young/"
"recoup","partner","tenant-rep broker","CRESA","https://www.cresa.com","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","https://www.cresa.com/contact-us","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/cresa-phoenix/ Also listed as ""CRESA"" in https://visuallease.com/vl-marketplace/partners/. Also listed as ""Cresa"" in https://www.cresa.com."
"recoup","partner","tenant-rep broker","CRESA Lease Administration/SRS","","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/cresa-lease-administration-srs/ Also listed as ""CRESA Lease Administration"" in https://visuallease.com/vl-marketplace/partners/."
"recoup","partner","tenant-rep broker","Colliers International","","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/colliers-international-denver/"
"recoup","partner","lease administration service provider","Scribcor Global","https://scribcorglobal.com","","Listed in the Visual Lease partner marketplace","Outsourced lease-administration provider already abstracting its clients leases; the abstracted clause data is the exact input a CAM audit needs.","https://scribcorglobal.com/contact-scribcor-global/","head of partnerships","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/scribcor-global/ Also listed as ""Scribcor Global"" in https://scribcorglobal.com."
"recoup","partner","lease accounting and advisory firm","CFGI","https://www.cfgi.com","","Listed in the Visual Lease partner marketplace","Accounting firm running lease-accounting and ASC 842 engagements for multi-site tenants; a CAM audit is an adjacent, contingency-priced service it can refer.","https://www.cfgi.com/contact/","partner, real estate practice","https://visuallease.com/vl-marketplace/partners/","directory","verified","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/cfgi/ Also listed as ""CFGI"" in https://www.cfgi.com."
"recoup","partner","tenant-rep broker","CBRE","","","Listed in the Visual Lease partner marketplace","Tenant-representation brokerage with a lease-administration desk; its multi-site retail clients are exactly the tenants a contingency CAM audit serves, and the brokerage keeps the relationship while Recoup does the recovery.","","head of lease administration","https://visuallease.com/vl-marketplace/partners/","directory","secondary","2026-09-03","Visual Lease VL Marketplace partner listing: https://visuallease.com/vl-marketplace/partners/cbre-utah/ Also listed as ""CBRE"" in https://visuallease.com/vl-marketplace/partners/."
"recoup","partner","lease administration software","Leasecake","https://www.leasecake.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://www.leasecake.com/./contact","head of partnerships","https://www.leasecake.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","Occupier","https://www.occupier.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://www.occupier.com/contact-us","head of partnerships","https://www.occupier.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","Visual Lease","https://visuallease.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://visuallease.com/visual-lease-software/","head of partnerships","https://visuallease.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","FinQuery","https://finquery.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://finquery.com/contact-us/","head of partnerships","https://finquery.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","Lease Harbor","https://www.leaseharbor.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://www.leaseharbor.com/contact","head of partnerships","https://www.leaseharbor.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","Nakisa","https://nakisa.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://nakisa.com/contact/","head of partnerships","https://nakisa.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","MRI Software","https://www.mrisoftware.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://www.mrisoftware.com/contact-support/","head of partnerships","https://www.mrisoftware.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","Crunchafi","https://www.crunchafi.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://www.crunchafi.com/submit-a-support-ticket","head of partnerships","https://www.crunchafi.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","EZLease","https://ezlease.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://insightsoftware.com/contact-us/","head of partnerships","https://ezlease.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","Spacebase","https://www.spacebase.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","","head of partnerships","https://www.spacebase.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","iLeasePro","https://ileasepro.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://ileasepro.com/contact/","head of partnerships","https://ileasepro.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","Accruent","https://www.accruent.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://www.accruent.com/contactus","head of partnerships","https://www.accruent.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","AMTdirect","https://www.amtdirect.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://www.mrisoftware.com/contact-support/","head of partnerships","https://www.amtdirect.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","Tango Analytics","https://tangoanalytics.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://resources.tangoanalytics.com/7-predictions-lease-2026/7-predictions-for-le?lb_email=%7b%7bcontact.email%7d%7d","head of partnerships","https://tangoanalytics.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","Trimble","https://www.trimble.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","http://help.trimble.com/","head of partnerships","https://www.trimble.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","lease administration software","CoStar Real Estate Manager","https://www.costarmanager.com","","","Lease administration and lease accounting platform whose customers are exactly the multi-site tenants Recoup audits; it holds the abstracted lease clauses but does not chase the landlord for the money, so a contingency CAM audit is complementary rather than competing.","https://costarmanager.com/contact","head of partnerships","https://www.costarmanager.com","company-site","verified","2026-09-03","Lease admin / lease accounting vendor. Check before outreach whether the vendor has since shipped its own CAM audit module - if it has, reclassify as excluded."
"recoup","partner","tenant-rep broker","Sands Investment Group","https://www.signnn.com","","","Tenant-representation brokerage serving multi-site retail and restaurant occupiers; it negotiates the lease clause that creates the audit right and can refer the recovery work without conflict.","https://sandsig.com/contact/","head of lease administration","https://www.signnn.com","company-site","verified","2026-09-03","Large brokerages run their own lease-audit desks in some markets - qualify per office before pitching."
"recoup","partner","tenant-rep broker","RCS Real Estate Advisors","https://www.rcsrealestate.com","","","Tenant-representation brokerage serving multi-site retail and restaurant occupiers; it negotiates the lease clause that creates the audit right and can refer the recovery work without conflict.","https://rcsrealestate.com/contact","head of lease administration","https://www.rcsrealestate.com","company-site","verified","2026-09-03","Large brokerages run their own lease-audit desks in some markets - qualify per office before pitching."
"recoup","partner","lease accounting and advisory firm","RSM US","https://rsmus.com","","","Accounting and advisory firm with a franchise or restaurant practice; its multi-unit clients receive CAM reconciliations the firm does not audit, making a contingency referral a clean add.","https://www.rsm.global/finland-contact-us","partner, franchise practice","https://rsmus.com","company-site","verified","2026-09-03",""
"recoup","partner","lease accounting and advisory firm","CliftonLarsonAllen","https://www.claconnect.com","","","Accounting and advisory firm with a franchise or restaurant practice; its multi-unit clients receive CAM reconciliations the firm does not audit, making a contingency referral a clean add.","https://www.claconnect.com/en/contact-us","partner, franchise practice","https://www.claconnect.com","company-site","verified","2026-09-03",""
"recoup","partner","lease accounting and advisory firm","Aprio","https://www.aprio.com","","","Accounting and advisory firm with a franchise or restaurant practice; its multi-unit clients receive CAM reconciliations the firm does not audit, making a contingency referral a clean add.","https://www.aprio.com/contact","partner, franchise practice","https://www.aprio.com","company-site","verified","2026-09-03",""
